

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   3                1900
             Level-2                  11                5664
             Level-3                  41               17554
             Level-4                 119               52753
             Level-5                 143              162665
             Level-6                  30               38683
             Total:                  347              279219
rocksdb.block.cache.miss COUNT : 1653766
rocksdb.block.cache.hit COUNT : 27291
rocksdb.block.cache.add COUNT : 9758
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 4879
rocksdb.block.cache.index.hit COUNT : 20725
rocksdb.block.cache.index.add COUNT : 4879
rocksdb.block.cache.index.bytes.insert COUNT : 17808048
rocksdb.block.cache.filter.miss COUNT : 4879
rocksdb.block.cache.filter.hit COUNT : 6566
rocksdb.block.cache.filter.add COUNT : 4879
rocksdb.block.cache.filter.bytes.insert COUNT : 4628512
rocksdb.block.cache.data.miss COUNT : 1644008
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 86670208
rocksdb.block.cache.bytes.write COUNT : 22436560
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 93961
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
