

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   3                1744
             Level-2                  12                5994
             Level-3                  42               12218
             Level-4                  78               53448
             Level-5                 115              161275
             Level-6                  29               43440
             Total:                  279              278119
rocksdb.block.cache.miss COUNT : 1713078
rocksdb.block.cache.hit COUNT : 30138
rocksdb.block.cache.add COUNT : 12521
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 6263
rocksdb.block.cache.index.hit COUNT : 22806
rocksdb.block.cache.index.add COUNT : 6263
rocksdb.block.cache.index.bytes.insert COUNT : 24679152
rocksdb.block.cache.filter.miss COUNT : 6258
rocksdb.block.cache.filter.hit COUNT : 7332
rocksdb.block.cache.filter.add COUNT : 6258
rocksdb.block.cache.filter.bytes.insert COUNT : 6367248
rocksdb.block.cache.data.miss COUNT : 1700557
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 105906928
rocksdb.block.cache.bytes.write COUNT : 31046400
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 82390
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
rocksdb.number.keys.written COUNT : 500001
rocksdb.number.keys.read COUNT : 0
rocksdb.number.keys.updated COUNT : 0
rocksdb.bytes.written COUNT : 520000024
rocksdb.bytes.read COUNT : 0
rocksdb.number.db.seek COUNT : 100
rocksdb.number.db.next COUNT : 3019983
