

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   4                1625
             Level-2                  14                5663
             Level-3                  37               17694
             Level-4                 113               53750
             Level-5                 150              162483
             Level-6                  29               38254
             Total:                  347              279469
rocksdb.block.cache.miss COUNT : 863684
rocksdb.block.cache.hit COUNT : 16387
rocksdb.block.cache.add COUNT : 9916
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 4959
rocksdb.block.cache.index.hit COUNT : 13196
rocksdb.block.cache.index.add COUNT : 4959
rocksdb.block.cache.index.bytes.insert COUNT : 18059872
rocksdb.block.cache.filter.miss COUNT : 4957
rocksdb.block.cache.filter.hit COUNT : 3191
rocksdb.block.cache.filter.add COUNT : 4957
rocksdb.block.cache.filter.bytes.insert COUNT : 4686160
rocksdb.block.cache.data.miss COUNT : 853768
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 48895984
rocksdb.block.cache.bytes.write COUNT : 22746032
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 93723
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
rocksdb.number.keys.written COUNT : 375001
rocksdb.number.keys.read COUNT : 0
rocksdb.number.keys.updated COUNT : 0
rocksdb.bytes.written COUNT : 390000024
rocksdb.bytes.read COUNT : 0
rocksdb.number.db.seek COUNT : 10
rocksdb.number.db.next COUNT : 281928
rocksdb.number.db.prev COUNT : 0
rocksdb.number.db.seek.found COUNT : 10
rocksdb.number.db.next.found COUNT : 281928
rocksdb.number.db.prev.found COUNT : 0
rocksdb.db.iter.bytes.read COUNT : 288704512
rocksdb.no.file.opens COUNT : 8158
rocksdb.no.file.errors COUNT : 0
rocksdb.stall.micros COUNT : 0
rocksdb.db.mutex.wait.micros COUNT : 0
rocksdb.number.multiget.get COUNT : 0
rocksdb.number.multiget.keys.read COUNT : 0
rocksdb.number.multiget.bytes.read COUNT : 0
