

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   5                1595
             Level-2                  37                9700
             Level-3                 134               49347
             Level-4                 149              203458
             Total:                  325              264100
rocksdb.block.cache.miss COUNT : 1492109
rocksdb.block.cache.hit COUNT : 31872
rocksdb.block.cache.add COUNT : 12162
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 6083
rocksdb.block.cache.index.hit COUNT : 23851
rocksdb.block.cache.index.add COUNT : 6083
rocksdb.block.cache.index.bytes.insert COUNT : 18291936
rocksdb.block.cache.filter.miss COUNT : 6079
rocksdb.block.cache.filter.hit COUNT : 8021
rocksdb.block.cache.filter.add COUNT : 6079
rocksdb.block.cache.filter.bytes.insert COUNT : 4819520
rocksdb.block.cache.data.miss COUNT : 1479947
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 87946464
rocksdb.block.cache.bytes.write COUNT : 23111456
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 63288
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
rocksdb.number.keys.written COUNT : 375001
rocksdb.number.keys.read COUNT : 0
