

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   4                1805
             Level-2                  14                5724
             Level-3                  40               17696
             Level-4                 120               53818
             Level-5                 152              162645
             Level-6                  55               58666
             Total:                  385              300354
rocksdb.block.cache.miss COUNT : 2036153
rocksdb.block.cache.hit COUNT : 34960
rocksdb.block.cache.add COUNT : 13288
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 6645
rocksdb.block.cache.index.hit COUNT : 26607
rocksdb.block.cache.index.add COUNT : 6645
rocksdb.block.cache.index.bytes.insert COUNT : 23759488
rocksdb.block.cache.filter.miss COUNT : 6643
rocksdb.block.cache.filter.hit COUNT : 8353
rocksdb.block.cache.filter.add COUNT : 6643
rocksdb.block.cache.filter.bytes.insert COUNT : 6183280
rocksdb.block.cache.data.miss COUNT : 2022865
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 107882960
rocksdb.block.cache.bytes.write COUNT : 29942768
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 196423
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
rocksdb.number.keys.written COUNT : 500001
rocksdb.number.keys.read COUNT : 0
rocksdb.number.keys.updated COUNT : 0
rocksdb.bytes.written COUNT : 520000025
rocksdb.bytes.read COUNT : 0
rocksdb.number.db.seek COUNT : 100
rocksdb.number.db.next COUNT : 3204297
rocksdb.number.db.prev COUNT : 0
rocksdb.number.db.seek.found COUNT : 100
rocksdb.number.db.next.found COUNT : 3204297
rocksdb.number.db.prev.found COUNT : 0
rocksdb.db.iter.bytes.read COUNT : 3281302528
rocksdb.no.file.opens COUNT : 15006
rocksdb.no.file.errors COUNT : 0
rocksdb.stall.micros COUNT : 0
rocksdb.db.mutex.wait.micros COUNT : 0
rocksdb.number.multiget.get COUNT : 0
rocksdb.number.multiget.keys.read COUNT : 0
