

               Level           Num Files         Num Entries
             Level-0                   0                   0
             Level-1                   3                1301
             Level-2                  14                5758
             Level-3                  45               17943
             Level-4                 123               53321
             Level-5                 148              161052
             Level-6                  38               41761
             Total:                  371              281136
rocksdb.block.cache.miss COUNT : 1473432
rocksdb.block.cache.hit COUNT : 25826
rocksdb.block.cache.add COUNT : 9909
rocksdb.block.cache.add.failures COUNT : 0
rocksdb.block.cache.index.miss COUNT : 4953
rocksdb.block.cache.index.hit COUNT : 19688
rocksdb.block.cache.index.add COUNT : 4953
rocksdb.block.cache.index.bytes.insert COUNT : 17909248
rocksdb.block.cache.filter.miss COUNT : 4956
rocksdb.block.cache.filter.hit COUNT : 6138
rocksdb.block.cache.filter.add COUNT : 4956
rocksdb.block.cache.filter.bytes.insert COUNT : 4661376
rocksdb.block.cache.data.miss COUNT : 1463523
rocksdb.block.cache.data.hit COUNT : 0
rocksdb.block.cache.data.add COUNT : 0
rocksdb.block.cache.data.bytes.insert COUNT : 0
rocksdb.block.cache.bytes.read COUNT : 79745760
rocksdb.block.cache.bytes.write COUNT : 22570624
rocksdb.bloom.filter.useful COUNT : 0
rocksdb.bloom.filter.full.positive COUNT : 0
rocksdb.bloom.filter.full.true.positive COUNT : 0
rocksdb.persistent.cache.hit COUNT : 0
rocksdb.persistent.cache.miss COUNT : 0
rocksdb.sim.block.cache.hit COUNT : 0
rocksdb.sim.block.cache.miss COUNT : 0
rocksdb.memtable.hit COUNT : 0
rocksdb.memtable.miss COUNT : 0
rocksdb.l0.hit COUNT : 0
rocksdb.l1.hit COUNT : 0
rocksdb.l2andup.hit COUNT : 0
rocksdb.compaction.key.drop.new COUNT : 92094
rocksdb.compaction.key.drop.obsolete COUNT : 0
rocksdb.compaction.key.drop.range_del COUNT : 0
rocksdb.compaction.key.drop.user COUNT : 0
rocksdb.compaction.range_del.drop.obsolete COUNT : 0
rocksdb.compaction.optimized.del.drop.obsolete COUNT : 0
rocksdb.compaction.cancelled COUNT : 0
rocksdb.number.keys.written COUNT : 375001
rocksdb.number.keys.read COUNT : 0
rocksdb.number.keys.updated COUNT : 0
rocksdb.bytes.written COUNT : 390000025
rocksdb.bytes.read COUNT : 0
rocksdb.number.db.seek COUNT : 100
rocksdb.number.db.next COUNT : 2454898
rocksdb.number.db.prev COUNT : 0
rocksdb.number.db.seek.found COUNT : 100
rocksdb.number.db.next.found COUNT : 2454898
rocksdb.number.db.prev.found COUNT : 0
rocksdb.db.iter.bytes.read COUNT : 2513917952
rocksdb.no.file.opens COUNT : 11104
rocksdb.no.file.errors COUNT : 0
rocksdb.stall.micros COUNT : 0
rocksdb.db.mutex.wait.micros COUNT : 0
rocksdb.number.multiget.get COUNT : 0
rocksdb.number.multiget.keys.read COUNT : 0
rocksdb.number.multiget.bytes.read COUNT : 0
rocksdb.number.merge.failures COUNT : 0
